rec_id,stage,public
t3qU2v0rmD,N3,False
3qL7nUHsSq,N3,True
uGzLn3gIil,W,False
jJ9XnU80C7,W,True
kMHTbFaQaN,R,True
gHtr2LZQG0,R,False
q159N5KATp,W,False
rToafqNPZy,W,False
tjnveFeVoT,W,True
1DZEDYqxMW,W,False
Pkn1Df2WB6,N2,True
ohiPBGU20O,N2,False
EvQbQCC0c0,N3,True
MFmaQyFXC5,N3,False
JqLeXOvPb9,N3,True
xDOv8aRoJD,N3,False
9A0eepfH1j,N3,True
KwPGAg2KXF,R,False
wZDxnpQ4UV,R,False
XyYVFdO7eq,R,True
BQdiC9EJVV,N2,True
bjdUrwHQcu,N2,False
8tc1RHWg45,N2,False
yXoXxHsOCT,N2,True
SBBbimaYKJ,N2,False
Ng8gbhlOsn,N2,False
Q2eMubWqop,R,True
GQ1CsfSGnC,R,False
RgavUFup4R,R,False
2HxKqZaV7u,N3,True
dJVWKaeLjJ,N3,False
hUbstxo2Co,N3,False
EikOdp0ob2,N3,False
qAgWk5dNDy,N3,True
1v1QtyduD9,R,True
cmhcRYjsDP,R,False
4giF9kbYZt,W,False
bPDUtfsL6i,W,False
7He77ENuZQ,W,False
F764fwBmkY,W,True
2z927RzzRs,W,False
vqQouWcaua,W,True
0EKwe8Nlsw,N3,True
bbrJ2ofG0L,N3,False
s88gtXa8IW,N3,False
j9mxocoM1j,N3,False
SkCVVyqZuo,N3,False
XunBFtXKO5,R,False
ssl2FK0r9h,R,False
5OifU9Lm6U,R,False
IuDAZPQkqX,R,True
5d2rTvYxEM,N3,False
OvwPgECnfj,N3,False
xKNX1kjfVL,N3,False
qQYmIXB2zb,N3,False
A16raqOdAH,W,False
lcEN3dLvvn,R,False
MdOlBHIu5E,W,False
dRq1WQhROm,N3,True
c9mBiTCxXm,N3,True
ySQaQZcmGO,N3,False
zHZyFyuHqZ,R,True
skfm8pBd3y,W,False
WswZOFdOyO,W,False
aHr1FrhPk9,N3,False
jsIXEXpo49,N3,False
YNipIt041k,W,False
4sYqqOE8hU,W,True
cHaNfgNUP5,W,False
IGgqYYvtWq,W,True
b6KbfRCLsR,W,False
SOXk7iYwR9,W,True
ze6FLAYzxm,W,False
B7AVd7A6rh,W,False
Y5RFbbsIbW,W,True
nMwTCjMdmX,W,True
g1i5Ipp46k,W,False
mnsfR4Cgyy,W,True
lFwzfCXXsi,W,True
mavfT41Dre,R,True
C1Kp1GjWja,N3,True
njak6JEMVr,N3,False
kEKZSHfzk2,R,True
9FEtENimSt,R,True
E91FY5Xv1x,R,False
Kmti07AnnQ,R,False
I6F5R3wAEk,R,True
TauWqdHCKD,N3,False
udK5Mxh6kA,N3,False
1XH6s1cgBX,W,False
0BWFABII4Q,W,False
3JaxoBPBZd,W,False
ngHPUTkMT9,W,False
2NLWbtOb3O,W,False
e0jlV53zHr,W,True
V0sTFa0jDv,R,True
novHE1bntB,R,False
b7TZQPmaQr,W,False
GXbCbeHo3u,W,True
QUBRA98BVa,W,False
S2NadsvSGI,N3,False
qyQoTzWrTv,N3,False
pHzjGneA3z,N3,False
v6RQqPrlkY,N3,True
CIFzEvP7G7,N3,False
ncGMVnDkkq,N3,True
de2QwVwsKd,N3,False
XfY8SImGQb,N3,True
B8VNis92sU,W,True
VJlW9dH5wt,W,False
rccreIKSSI,N2,False
qkzbL7QCR3,N2,False
YmlyW9CnMk,R,False
bECohB7wb4,R,False
2mRuZ0gMmL,N3,True
YyiJUoYtyJ,N3,True
Pa7pf7ciWh,N3,True
ErjW9wW7zx,N3,False
BIJSPjKPMw,N3,False
BL3ahphqwm,N3,False
VAhynTuXZM,N3,False
SIgkk79B5a,R,False
Tvt24GctWT,R,False
KAV4En1rar,R,False
zzL0kqIqAt,R,True
xEaY7mervV,N3,False
oODQHV3KxR,R,True
zvHsULfKLr,R,False
IauSPYYF5a,R,False
vvwg3vPcw3,R,False
JXKNpp4KRc,R,False
iCLpyDQIEX,N3,True
8CXfCR3Wb2,N3,False
x1irKACzYy,N2,False
EgicPAJhAn,N2,False
nujv8IjJIf,R,True
QdFodCzv5C,R,True
yhLrtE4tQp,R,False
ngcKh4yYkn,N3,False
mlYyCXlOoo,N3,False
EJ47n4GEOX,N3,False
RulDqFVUGP,N3,False
pvXbukBSRZ,W,False
fuyPGIDOKw,W,True
mzAi4e3Ufm,N2,True
Yt1fytef2t,R,False
QAjclZpDNo,R,False
hGRiPdqqpm,N3,True
ZN5SZubwPE,N3,False
y0ojjkgsCs,R,False
i5Gfr9rErS,R,False
g7Sk6zQtvP,W,False
elGYcjyAj9,W,False
dKn219NIr2,W,True
frKl4dITZe,W,False
GFijc24t3P,R,True
NU3ToQdgd0,W,False
s74lyqTtoZ,R,False
G6KtYt6rKK,R,True
9dMbWWGKzJ,N3,False
2Yi4L94BJb,N3,True
7kX7H4MpjS,N3,True
hWHSPYzwUD,W,False
T6d5L77pmz,N3,False
E5WmMFQmsv,N3,False
7akKsagTQ9,N3,False
4JQN38VuUP,N2,True
uTj5VZZJi7,N2,True
POuEpLyS8T,N2,False
7zsxNHwlxp,N2,False
uBWidM1WN3,N2,False
sJ2SyLv7lH,N2,False
X3KGlVJnuv,N1,True
pL5UWyISGw,N2,True
8oU2uhChu8,N2,False
njPA6Dyp5C,N2,True
T444rgPxF5,N2,False
2ZDGBFf2aH,N3,True
4977JTlYgF,N3,False
YqKcYd3h3e,N3,False
W7Ah76gfJh,N3,False
hEZQrMHGoe,N3,False
meJXiXfrVF,N3,False
9yFHrnj2v0,N1,False
Hokg44Ytd3,N2,False
1QR6Xe41hT,N2,False
8yG2UVqAbk,N2,True
uLuLCJibAw,N2,True
zjlcHs0AEa,N2,True
uZSpHNt0Ll,N2,True
TLlpFhNiyZ,N2,True
7IypW7HBfp,N2,True
Nbw6KEp8oE,N2,True
lyL1VLZEwW,W,False
uZueZamLpD,R,False
Obm7W3n84H,R,False
d1QN3j73Hi,N2,False
9whrnErmH5,N3,True
Vo6ZjwvoFk,N3,False
lkttJXr2EO,N2,False
3TAletkMJg,N2,False
TBkCUauCrp,W,False
3DwKhz2FLK,N2,True
VH0HY9mxDl,N2,True
iT7I2YKhtK,N2,True
gbBEpJZR4t,N2,False
vvyCnmXXuN,N2,False
DI6urHd0hU,N2,False
ADeU79gAo5,R,False
Y33bNG1rMw,R,True
H8LvryluG4,R,False
9n9lDQGNf7,N2,True
OZpfAV03VU,N2,True
ixKI4p66kA,N2,False
11HyxtpbtK,N2,False
C9vEiOKrvt,N2,True
O67SyL6zwn,N2,False
oq61jdEyjg,W,False
fKtuHLgHkU,N3,False
lXIChzBwBN,N3,True
9dgXI7fGhv,N3,False
vUTO18Yt4V,N3,True
rZGVxZnlKy,N3,False
dHYo5waodo,W,False
Yhbn5wG34C,W,False
10N78WpYNf,W,False
OlfWNSGcsu,N3,False
JE6yAwUqm7,N3,False
O9YNo8fd2p,N3,False
msHbeOIHXH,N3,False
TSowmKarG6,N2,False
ybV6JsJ5nw,R,False
lbXVc7iW3S,R,False
lDVGBl2oqT,N2,True
xhgrcs21Z9,N2,False
FN08TIDzue,N2,False
rhMX1i1xVM,N3,True
vvTOcc3xpE,N3,False
vmeHsu1E81,N3,False
aWszL2wLq9,N3,False
zDfG0L2zJd,N3,True
vI1lq8HHdd,N3,False
emBWoA6bfb,R,True
qyyviOP70K,W,False
wQGum70IMC,W,False
rkhj7UW4SD,N2,True
wYRSts94nX,N2,True
qiwmTfaL50,N2,False
uL9wiwZoaS,N2,False
dWWjONHyH9,W,False
BzJ4OBYkwa,W,False
lpf6Jo0Duy,W,False
Kja5jx4VUw,N2,False
fdMuroL8iS,N2,False
RlXvHL3j3t,R,False
zdgfxedfWw,W,False
NaTjUIX4VJ,W,False
zIutkmaUU6,W,False
GvJ0OIRxQ7,W,False
1KghMxxdlY,W,True
WaV8UCFuyi,N2,False
g3sPf7Ut8h,N2,False
lZPToWHTS9,N3,False
5T4sKom3IC,N3,False
XXtUKbtOYN,N3,False
fEU1GzHbQo,N3,True
zMoapdXJQv,N3,True
mztMxXDTRF,W,False
B8IodSZvhf,W,True
AvGpc9iDuZ,W,True
UzfObwjx14,R,False
leZo7JqQlY,R,True
zeXCaZS0Vw,R,False
FFmT5TQSST,R,False
waSGaV2HDw,R,False
Del0k2mSpA,R,False
tTPoGHwHoM,R,False
EXTbUj6HXy,R,False
207djybAhV,W,False
S2Yt2T0drY,W,False
8KDz2H7O2E,N3,True
Cyl1shTtnR,N3,False
QcGnMSW8MG,N3,False
nIkvYLhG76,N3,False
DYKCJzdQ7p,N3,False
FiyvU9MZ6W,R,True
cB5umiUUlS,R,False
JC1yt5o9dv,R,False
cgQkcoAb84,R,True
3GuTBOU0fP,R,True
LKI1BwE705,W,True
ajGzcws9Kj,W,True
qe0nUeDRU0,W,False
eO8J482W5V,W,False
mTZen6HU9l,W,False
H06Swl1cyc,W,True
YkpYmI28TY,W,False
36qYdb2OpQ,W,False
hrleBgUg56,W,True
NdY4qpLNVm,N2,True
82MvFFoP7L,N2,True
Mg1JpxEgZT,N3,False
7ivJtkyj3a,N3,True
WTwF3pxPKW,N3,False
z0wc2jfSuk,N3,False
AMCd1BG93U,N2,True
wVx00UkvAU,N2,False
gtnspSTVeR,N2,False
zdBfnYlMCj,W,False
I21heTy86p,N2,True
vcTQB6A4x6,N3,True
jrsZn0Hyby,N3,False
0CtCSYMUMG,W,True
VSI5TYebDc,N2,True
JYXckPQzAH,N2,False
23UPM5Nq9U,N3,False
QVbePw6CRS,N3,True
tqS9luAbqL,N3,True
MUqOwgT0LE,N1,True
XMpZ6zh4KS,R,False
KdImh54fUx,R,False
c6pdxs27gD,R,False
FLGoisk5mu,W,False
71CVtrYy1W,W,False
AqZL158GZi,N2,False
eX5zGf121k,N2,False
j675qlqqEa,N2,True
dCgukwFOUd,N2,False
pCCiPwMeyf,N3,False
I75d5mGgat,N3,True
MTo6B5gY2w,N3,False
CHVR3g0aaB,R,False
fvCr5GL9RU,R,False
jx0e4Ibkpg,R,True
Perg25vxJA,N2,True
MKzv5G0D8c,N2,True
VrQt63Ga2A,N2,False
YvpByAwXkI,N1,False
FSVQ2KNo1k,R,False
eWJtcyBupd,R,False
yLAqejlQgI,R,False
V7JxoWN4w6,R,True
Au3bwTUlTg,R,False
9X0ygiGNex,N2,False
r9BEkfzCU0,N2,False
YphcgF2pOf,W,False
wygjCuObYX,W,False
uu7lhXFIpf,N2,False
GsOmsQ0lVs,N2,False
6h2QK8ADWs,N3,False
EN20aegles,N3,False
azwXdEXned,N3,False
9iNoFMBWTU,N3,False
fvuPTvAWR9,N3,False
ruGDh3SFL2,N3,True
OUeBLQcaKq,N3,False
2dmx9WXNHV,N3,True
zLb0wMLI9H,N3,False
VP4q2dK7Zz,N2,False
2dywW5jYWt,N2,False
zbyYDGJFNO,N2,False
Wp65KmwSW1,N3,False
fVWSWQtRhy,N2,False
j5vAKW5e9G,W,False
vCU2unc5NZ,W,True
gT2u7GrQXK,W,False
ajnuweCNKM,W,False
NVFGeDYrm1,R,False
umgnfFKsjF,R,True
kwklBuSQq5,N2,True
5fPV9iZTvQ,N2,True
WwBOAE3MGI,N3,False
0Hw6aTpzcg,N3,True
hpIs8rGWn6,N3,False
2hHQjvrJtJ,N3,True
rFmId1tRN1,N3,False
n6ga9KGZb5,N3,False
tVWVPGkz48,N3,False
ZrPasOwolc,R,True
rWDQJrlJhA,R,True
aMpYqpLYU1,W,False
3CBFFlDg6d,W,False
Gs16C3eJI6,N2,False
5JcD1rNhYE,N2,True
xvUlVzyE6O,N2,False
R4FySJGSOu,N2,False
PYbB94ywRM,N2,False
QzdulTnphh,N2,True
DY938QnA3U,N2,False
6M8o35Za3D,R,False
VYpg0TjzJ1,R,False
UZb9pxdUca,R,False
o2sCdcaNXD,R,False
Pfc4Qq4PXk,R,False
P5nr5NXa5c,N2,False
7JvxZs0hyH,N2,False
hMpRcNqiOf,N2,False
K5oFT3YlUI,N2,False
ZPDbxVH4oc,N2,False
4fAv5JoThY,N2,True
8Rl2K5TxtW,N2,False
btT5Vex7Gh,N2,False
gYTHw6GUul,N2,False
GGGlqDy7zz,N2,False
kV1zBJSCsr,N2,True
Y97lz9nawC,W,True
DeevKQMuZQ,N3,False
gNrqOS9l0N,N3,True
mVljvXjNjU,N3,False
rm9WQra3mJ,N3,True
MXxWO64W3c,N3,False
WJ87O1fqhs,W,False
v0Xobx6hXS,W,False
KFeuny0PX0,W,True
FDJaZIRXN3,W,True
J0fppvFYXx,W,False
BPImnrPXtl,W,False
XD72f3Uk2I,W,False
LaILVlUxRc,W,True
pfJPgtxqev,N2,False
dFEdPuaDM3,N2,True
HhcGYHoahQ,N3,False
9RS3uoVGuL,N3,False
rey0wsnbxo,N3,True
5vD68Nlfsm,W,False
WXz1HAtoNo,W,False
pQLAFxyWub,R,True
LTqMFVdUHo,N2,False
OAigtZ9hgr,N3,False
ncuDE0sUUD,N3,False
QxY4qWMY3x,R,False
YDdGqueSSQ,N2,False
a7UlFdPym8,N2,False
0tCHqlAnKS,N3,True
SuSYcnmyLk,N3,True
VGs0wZqSpP,W,False
XS59YaURVk,R,False
fTDWAedgtu,R,False
mU2QlLhjJB,W,True
K3QbExJYKH,W,False
QW7s1Vb21I,R,False
Jlmp1Tcn01,R,False
I5qqbj8lED,W,False
XPPgFECb7K,W,True
vRA9kscezh,W,False
UIij3rLaKM,W,True
PeoEIXA6uA,W,True
jtovquNlRu,W,True
qjmlm03LzY,W,False
YeyOVCwdZd,W,False
J959DqFjPu,W,False
bpEMJw9Fli,W,False
QNqaTaUL44,W,False
8xTFxDbYTp,W,False
6CDYqh9MyZ,W,False
tQkmDIDCD3,W,False
9Gd0xJi3dO,W,True
jfgh7oBgHn,W,False
BpocqYZJoY,R,True
X6TQqIctuR,R,False
xX1uhd4gom,N3,False
3OfFbkb9Vi,N3,True
LHnbAeEBs9,N2,False
SMkyKjIuJF,R,False
fdNvYHL1rp,R,True
0f5KrFLMmP,R,False
iICiKTZBcK,R,False
VOqS0ytgbu,N2,False
fWVJWYIvf6,N2,False
fL4fCcJJKH,N2,False
ApPhX7w6B7,N2,True
TPbNh28sFS,N3,True
JE4RanZ2b5,N3,True
MTry8FqOP7,N3,False
gTRkJyl5sS,N3,True
gy6FVyFj9m,N3,False
5k4OZ2huTN,R,True
w23YfrlkxR,R,False
9Op2FJVdQj,R,True
WRERzOiodb,R,False
UyAUmNoYXm,N2,True
EjFmJQ52yD,N3,False
GJzUBdeKXA,W,False
9V4pV8ZYBl,N3,True
Nqf4QIe45z,N3,False
Hiw5vrU25b,N3,False
G8TM70XSBb,N3,False
9I4gI5Y7Mf,N3,False
lnQVV0oADz,R,False
chgpp3SQWK,W,False
tSsiRJ6aIq,W,True
OEYzAGj1VW,W,False
vfAcYVGLQz,W,True
0c7ggMdEk7,W,False
6W72VZXsW6,W,True
7WkvtCMM36,W,False
KBQjU69RQq,W,False
RrSZsUZLEO,W,False
QF1EW1F7qm,W,True
aygnTZ2LXP,W,False
Q17rxftWcE,W,False
RbUntcBrQn,W,False
A1FLGj3TU9,N1,False
EDLoKeslFm,N2,False
ogrf1Oit73,N2,False
Z5S0JyyGq3,N3,True
RCIBnc1K99,N3,True
Znr0DWyLui,W,False
SBGT9PTE4l,W,True
bqqD6pkwJO,W,False
OfDotlGDr6,R,False
x4TN32osKo,R,False
3XDejK6BEK,R,True
aUj7f9zqyF,R,True
YceT8HbghJ,N2,False
DrB9dIq1IY,N2,False
mmSrm8LhPY,N2,False
R4pu8TeV0B,N2,False
sj9CxvB19S,N3,False
HL0K8vPt5O,N3,False
EozRgkH434,N3,False
OdK5Ksgh7p,N3,True
AeHl7pOBHK,N3,False
vCfdJO37Eu,N3,False
C8aJ6vyuWT,N3,False
Yw6bdp4SD2,N2,False
IKEdkBYFI3,R,True
Hsi74ie4ke,W,False
Zg0wnBkTxm,W,False
FTI4rgqiOf,W,False
l0cwDxDLWV,N1,True
OJCDPxLTna,N1,False
Kbrg7ixpuO,N1,False
rSB6fJZnq5,N2,False
2fZBiQvQmt,N2,True
pBNmfjtyo8,W,False
KIAMG2jpC3,W,False
inETEyik8N,R,True
hH9vqjeU4j,W,False
iMDdD44ntX,W,False
HC1rjXqS69,W,False
gpvzzMQPnX,W,True
1LFWCsCJML,W,False
AgYzenRkt6,W,False
jej8BaebHA,W,False
ZvracFHNyS,W,False
W9dIL5a1EA,W,True
9235dldK60,W,True
x1NOqfUU4c,W,False
rPg9l81ecH,W,False
NYzlDR69XR,W,False
9jtgY3DrmA,W,False
jdEJ3vJxoE,W,False
wDjq2E1o4h,W,False
ZTUnDNQWCO,W,True
EmU8nBuu9L,W,False
m6mA3ssAWm,W,True
dRfBgNqFR3,N1,True
I3eY8lmosk,N3,False
0aQAZRhlR8,N3,False
1WRu3GIPUf,N3,False
pyDzu62ssE,N3,False
iaEU1F6xrY,N3,False
26Za82tJjL,N2,True
0pKuqJTJLw,N2,False
uxeKKYnoeB,N2,False
zLtFLzQK5y,N3,False
ttKQoQN0bR,N2,True
oSmRoFeWSl,N3,False
8C0PmKJfTs,N3,False
Xw3chsVB3W,N3,False
8POusG2jB4,N2,False
gC07pXJEca,N2,False
vuDlzuOS6Z,R,False
LDNXfE23ip,R,True
hPf2ObtRT2,W,True
rqbIF9YPsP,N2,False
3QMQ3qkrWm,N2,True
D6qlQSA0sn,N3,True
NIJJH2v8cX,N2,False
NqqzprnhZx,N2,True
ylOPbAAXIZ,N2,False
pTkBTU5Sd6,W,False
CgLt1VHi7m,R,True
WOLGJEQCOK,R,False
CHPQo3dxeg,R,False
9SzE8qhYyk,R,False
4KX2gK43Ei,N2,True
bctgElW35d,N2,True
gQA26bMrYr,N2,True
WeemljdDcm,N2,False
GMpHldGiUm,N3,False
cEqpsfbM6l,N3,False
aLdsw5KnsV,N3,False
YWZ7t6379n,N2,True
Ju6GPLi7V8,R,False
loJ9bmQKIe,R,True
m9r1RRYNE7,R,False
ZRXLOucNtI,R,False
6iym3GVmr5,N1,False
8jIi36Q1Z5,N2,False
341NIBMadR,N2,True
jplcYlCAed,N2,False
hMGNjuVEw9,N2,False
tIJFk4M6o4,W,True
sCtoUaXnn1,N2,False
5wYxp2O51p,N2,False
0pXUY5u7qh,N3,True
Om1fAIAx2R,N3,True
bIzztbqj9o,N3,False
Yf4VkLLkTb,N3,False
N3sn9PsIgZ,N3,False
aO0ibto0KP,N3,False
aO5xcPX2ba,N3,True
FrWEVqz6jV,N2,False
wywtDloJiS,N2,False
fZqbfN0gHs,N2,False
IHhy0l3Ggt,N2,True
SFiq5Mi9dH,N3,False
l5oLY1gAgW,N3,True
BDlw8Pujcn,N3,True
jhCOOTASiL,N3,False
Fa8RMTWCdF,N3,False
VWiduh3wGK,N3,False
rmbinDaQKW,N3,False
xC3D7wOqqB,N3,False
icCKi8iiaD,R,False
tDisGTlV6D,N2,False
9nJRyiiKCq,N2,True
hu5PoiJe5F,N2,True
2XKG9wf5SY,W,False
GRVcqN7S5E,W,True
tFtI8cfADM,W,False
r8jsZVC2IX,R,False
IvLVuaDIlW,R,False
NRNk6A0yMq,N2,True
ZADeLMSEcP,N2,False
nSD9TEVIr1,N2,True
74cmqCJRqK,N2,False
AWTsgovibg,N3,True
SguYGpqF0Y,N2,True
hYvkv0nRsn,N2,False
izavxuHFZy,N2,False
lmSHqHgdfl,N2,False
nScpBs6J5b,N2,False
YlZZmCAoiO,R,False
H8pveHM0uP,R,False
wv7hfDU2Ne,R,False
aSgIEYIFnG,N2,True
4eS67IsFCS,N2,False
C3XS3qMR0s,N2,False
nkvHMLEepo,N2,False
f6Ls5JvbrG,N2,False
UqBYAc75Rl,R,True
nm8dZ3iqdn,R,True
y98ckFfWmJ,R,False
q1gXmkYZ1g,R,False
hTGb4ALTOB,N2,True
lUhB6by6OQ,N2,False
xTQIzrR4sE,N2,False
y7YbjnQg4y,N2,False
HAyx62ln4U,N2,True
bFtoA46QmQ,N2,False
V3LGhEE7Pw,N2,False
LlHpuhqdtn,R,True
q3nHLk7Vph,R,False
bye0wCK7H4,R,False
M48Ttfccmc,R,False
qXKs8skrsO,R,True
v7wX7anwFL,N2,False
Kq7Nw1emko,N2,False
j8fqENil9X,N2,False
ZpF1r688Xx,N3,False
BPTIMYaiFt,N2,False
cIJ8RaMA1y,N1,False
oOp5IRXKet,N2,True
y72eLBRUXU,N2,True
6zKwYXfEAY,N2,True
h3myKQo0hF,N2,True
A1JwIhKnKX,N2,False
fHxPbiekTf,N2,False
f38jc61OUJ,N2,False
EKTH07Mq0v,N2,True
3ardgn5ldi,N2,False
2xnoZoWT49,N2,False
F8noU3vVtb,N2,False
BpMX7EdWsH,N2,False
AihRCSYGvo,N2,True
cjAX1RntVX,N3,False
Zzj8AfIVCS,N3,False
toVAswMwsz,N3,True
7H4ca256fH,N3,False
7qa3hPQ2e1,N3,False
5gihFPjN08,N3,True
kwLg8ER1hJ,N3,False
wcvN8bGY9c,N2,False
cgTjj2H5oH,N2,True
2kHt0AWnx9,N2,False
dJDCmCg6ns,R,False
wtS8VMqqT9,R,False
MqHNyn7DrQ,N2,False
JtFBot7Mfz,N1,True
BS5vnEMXxx,N2,False
sDReO59MNg,N2,False
1FNP1FuHi2,N2,False
qEJylAa1dN,N2,False
urd3EgnAcI,N2,False
xZksn1d9sp,N2,False
PKFttL9KTW,N2,False
8EXAuTSI5S,N2,False
B1oZenkBEL,N2,False
gwL9tTSJu2,R,True
moVnwo3MiC,R,True
7GwJV4UuTm,W,False
bYneIF2M7M,N2,False
E0ZFJRf6yP,N3,False
VJB3wuKNtg,N3,True
vroWMQHHmM,N3,False
QR5NpkIPJm,N3,False
dPxL8A0NiM,N2,False
0ITKYeti2B,R,False
z3BFfwJi9K,R,True
0KGvXT0oQq,R,False
FGrfXGXzUt,N2,False
3yeykeskgJ,N2,False
N80NnVGvBy,N2,True
4uPgTBn0Ul,N2,True
gMhKuxRxtR,N2,False
rgQVtFvQUA,N2,False
aj9GWqq43q,N2,False
UnwclkEqmJ,W,False
YgfvTlg0mU,W,True
9a35upZFEn,W,False
f0XCsU6hvn,N1,False
7GM9RYFGWQ,N2,False
Zjxhy2E0hN,N3,False
o10EaEp5Q2,N3,True
ofqMuMZyX8,N3,True
TjLlNHPPm2,N3,False
M8eItJaXnr,N2,True
ri8uFvZGvl,N1,False
4DcvpMQ2xM,W,True
PjN12Vow0n,N2,False
UgI9EkXK6K,N2,False
p4IvNGmQZN,N2,True
fh6IVf836v,N2,False
HDLJCPTHEz,N3,False
JYgw2UQ1d6,N3,False
uCSeWrOwHB,N3,False
wM0yaHdaL3,N3,False
poZowK305J,N3,False
5I3veSeMrn,N3,False
wnb8AxjOLc,N1,False
1LKdhYDLS1,R,False
RasfkOlJu0,R,False
xoJmLPAuK2,N2,True
tCyEXgUcnd,N2,True
KmLCV4goqY,N2,False
myjZmBjraV,N2,False
y72Edd7Bq2,R,True
IgRJ1LQsoW,R,False
kp08shHCPY,R,True
nqWXsDW9hf,R,False
AM7P3lc61A,R,True
9CttmlD4rb,R,True
bxhqFte8d0,R,False
OwkqAQ2xms,N2,True
GnVCAzOChK,N2,False
SGIfgs9JL2,N2,False
mHlESYxxzX,N2,False
f2bNGeCm7j,N2,False
4nNmIDZhbG,N2,False
wXpePwvfIy,N2,False
cLwScXpNhk,N2,False
TaW2aMHWOz,N2,False
n5Bq2meZuh,R,False
0UCfmIRqNz,R,False
pt68m8CFW1,N2,False
UAeEKzmf8Y,N2,True
20I364DVlB,N2,False
BwkY1C6ENV,W,True
0ecFNpUdbj,N1,False
VG2J1hmdW3,R,True
mGAc6Lo0we,R,False
aEGcPoLink,R,False
bxsXbi9MR8,W,True
inCt3E05pp,W,False
EqPJxpGcUs,N2,False
CG8igQkGqJ,N2,False
8I9nSKpKBh,N2,False
ofGYAALQtI,N2,False
WbUUtJNtgn,N2,True
5vmPSVyW53,N2,False
Up9zCAkRZC,W,False
5mKG3Ftnmm,W,False
4VJ10VXTmf,W,False
KJOcCQsIxH,N2,False
24PtmgJArR,N3,False
FIdyG1zAWn,N3,False
C6ON8CgLV1,N3,True
aLEe75j8ji,N3,True
F1UkeabHTC,N2,False
70WSftT7d4,N2,True
3LVqqOuQbM,N3,False
gXV2AOXkUg,N3,True
2ojg3nNejj,N3,False
NSOvNuAmyB,N3,False
eY31DBkH7c,N3,False
6Kl5mVUzDD,N3,False
kYe2smfF8P,N2,False
KKpRUrNzkD,N2,False
mCGfejXW7J,R,False
Alke8VvoZ6,R,False
BfOuhu0TAJ,R,False
FiI3qgf5Ux,R,True
vCCBSmaYZa,R,False
TBwEE1So7k,N2,False
LRaCqnrcc4,N2,True
QuR8JTpHhx,N2,True
4g2aCTd6lr,N2,False
hFcGyUUPoG,N2,False
tWh9etbpqv,N2,True
YTTnrrupcH,N2,True
4Gczee3YOn,N2,False
TMPWGwzmir,N2,False
aIN0pBdn2P,N1,False
ZYc4hb4n4j,N2,False
2pZwahynGX,N2,False
spPV1dUK7d,N3,False
ORZQ7VkWs4,N3,False
d8oOD5U01S,N3,False
MFTMirUqNZ,N3,True
Fe8k4ZSWcD,N1,False
TfZrqA5a0E,N2,False
hY9vOrviyJ,R,False
k3pIcbkKfa,R,True
USetqkC1ai,N2,True
Wb8TkcA3qD,N2,False
UKRVgH9z9I,N2,True
fiWaEzLePk,N2,False
mWAgG60l5K,N2,False
G32kMdnmeJ,N2,False
3JqxG47L0k,N3,False
2ot9XqwtHP,N2,False
2PKeTnGYSi,N2,False
9h8QUzWq9y,R,False
3wM4N1VFFe,R,False
avktShwk13,R,False
PRViqmUU8K,N2,True
TCVPMiioxf,N1,False
Kpp6UyqFWg,W,True
Vu0701nGwI,W,True
triity6ndu,W,False
NRWdjukhd4,W,False
rZosI4yoi8,N3,False
2ye4jaAQKs,N3,False
jdVCMTkIgX,N3,False
emopVy4HxJ,N3,False
0FTb5PdbtM,N2,False
ICIo2F35UT,N2,False
0ig2tAWcWM,N2,False
SuWmNUJLZ2,N2,False
RWCPHJyIM9,N2,False
lsB8CtDeS9,N3,False
dtAOMPw5aA,N3,False
8KRWcaBiv9,N3,False
s1Dbx8Pgir,N3,False
G8o7gbd1VT,N3,False
JSyLccEMvr,N2,True
sIDIJHCi1Y,N1,False
fpC0AC6eRf,N2,False
Jaexl8fJfO,W,True
zFfmdVTgjP,W,False
C0z507UHqq,W,True
PWFjnr0D8o,W,True
APzXkFIm5P,W,True
ZB96n7O3ui,W,False
yYlJ9MMM81,N1,False
BFHXRiHWFc,N2,False
6idE7fk4xE,N2,False
tykXORbTzE,N2,True
7c0TXA2rD9,N2,False
aoJC3HUzYs,N3,True
ogzVoSPzqE,N3,True
syiugmpHl1,R,True
C2GnvDLIS6,R,False
gr19btv4AI,R,False
SfoTHittEe,R,True
5wIPIhDtYF,N2,False
cTLoOGhP1i,N2,True
oEXUdpHURp,N2,False
NPwO37lzvO,R,False
YMHympeFci,R,False
5zSPT6sl8j,R,False
c7bPPBsN3y,R,False
aZJ83TCqjZ,R,False
579yc6Id9s,N2,False
9arqZYxwbp,N2,False
fHnQ63goXR,N2,True
oylIGrFgHd,N3,False
BncHk6Xg8q,N3,False
p07cLnrFLz,N3,False
1uqDslIDIm,N3,False
hntSSXpvp3,N3,False
uPwuj7FxW7,N3,True
n4vpBqlHlG,W,False
kU8ufoFwV1,W,False
MA6ucwovJb,N2,False
z4HwBmruJa,N2,False
OMf6i5JT3I,N1,False
ddBH7vWHiU,W,False
9VsYmra51H,N2,False
sHZRZqXvjK,N3,True
3V58n670Nt,N3,False
8gVqYJnbfw,N3,False
za2rW5BlPI,N2,False
WHiPy7tJVf,N3,False
C6S5UIHlDB,N3,False
KwKOVJXT3B,N3,False
96Su4fKBXU,N3,False
fe3vIVOXpP,N3,False
